gen_id,ref_id,dialect_region,gen_text,gen_phoneme,gen_dialect,speaker_id,ref_text,sentence_id,gender,age,token_count
23_Graubünden_aece75d7-5d2b-47a4-9f87-24962dfd2e38,23,Graubünden,Ich habe gestern ein wirklich intensives Gespräch mit meinem Chef. Wir haben über die nächsten Schritte im Projekt gesprochen und jemanden herausfordern können. Es ist Astizit gewesen.,d iː a m ɡ ɛ ç t ə r ɜ v ɪ r k l ɪ x ɪ n t ə n z iː f s k ʃ p r ø x m ɪ m iː n ə m ʃ ɪ m eː r ə n y b ə d iː m ɛ r ʃ ɪ ʃ ɪ t ɪ n p r oː j ɛ k ɡ ʃ p r ɔ x ɜ ʊ n d j eː m ɜ t ɛ r uː s f ɔ r d r ɪ ɡ ɑː m a l ʃ t r k ø n ɜ ɛ s ɪ ʃ a s t v iː ts iː p ts iː t t oː l m,Basel,aece75d7-5d2b-47a4-9f87-24962dfd2e38,"Ich hatte gestern ein wirklich intensives Gespräch mit meinem Chef. Wir haben über die nächsten Schritte im Projekt gesprochen und wie wir die Herausforderungen meistern können. Es war ein bisschen stressig, aber auch sehr produktiv.",ChatGPT,female,fourties,39
23_Graubünden_f2feaf58-1285-4fc1-831d-5c1b013b7e0b,23,Graubünden,"Ich habe gestern wirklich intensiv gesprochen mit meinem Chef. Wir haben über die nächste Zeit im Projekt gesprochen und ich habe mit ihm ein Ex-Header angesehen. Es ist ein bisschen stressig, aber auch sehr produktiv.",iː h a b j ɛ ʃ t d ə n y r k l ɪ x ɪ n p ɛ n ts iː v s k ʃ p r x ə m ɪ m iː n ə m ʃ eː f m iː r n y b d iː n æ x ʃ t ə ʃ ʃ t eː t ɪ m p r oː j ɛ k k ʃ p r ɔ p ɔ ʊ d iː m eː p n ɑː p s ɪ b ə v ɑː s p z iː a s l iː ʃ ə b ɪ k s ʃ t r eɪ z iː t a b aʊ p r aʊ s z eː r p r uː d uː k t ɡ iː f,Bern,f2feaf58-1285-4fc1-831d-5c1b013b7e0b,"Ich hatte gestern ein wirklich intensives Gespräch mit meinem Chef. Wir haben über die nächsten Schritte im Projekt gesprochen und wie wir die Herausforderungen meistern können. Es war ein bisschen stressig, aber auch sehr produktiv.",ChatGPT,female,fourties,39
23_Zürich_ba826a45-33f8-47ef-9516-a66a201aac29,23,Zürich,Ich habe gestern ein wirklich intensives Gespräch mit meinem Chef. Wir haben über die nächsten Schritte im Projekt gesprochen und wir mehr zuordnen gespeichert. Es ist durchaus auch ein bisschen schlecht gewesen.,iː h aʊ t ɡ ɛ ʃ ʃ ə s v y k l ɪ x ə ɪ n p ə n z iː v s ʃ p r ɑː x ə m ɪ m ʃ ɛ f v iː h ɑː ə n aʊ x x d iː n ɑː x ʃ ʃ ɪ l t ə m b ʊ ɛ k k ʃ p r ɔ x ə ɔ n d iː m iː ts oː t ə k ts v aɪ ʃ t a s ɛ ʃ t ɪ l ə x aʊ b iː tʃ ɑː ʃ z aɪ s t ɪ t ts iː,Basel,ba826a45-33f8-47ef-9516-a66a201aac29,"Ich hatte gestern ein wirklich intensives Gespräch mit meinem Chef. Wir haben über die nächsten Schritte im Projekt gesprochen und wie wir die Herausforderungen meistern können. Es war ein bisschen stressig, aber auch sehr produktiv.",ChatGPT,female,fifties,39
23_Bern_ba118975-5963-4495-927a-a78d19dd98c1,23,Bern,Ich habe gestern ein wirklich intensives Gespräch mit meinem Chef. Wir haben über die nächsten Schritte im Projekt gesprochen und wir haben mit einem ausfordernden Meister ein stets anderes Stress gesagt.,n oː b ɪ ʃ t ə d iː z v uː k ɪ f ɛ n t ə n ts iː s ʃ ɑː s m ɪ t m ɪ n ʃ ɪ m ɪ ɑː j uː b ə d iː v ɑː l f t ɪ ʃ uː t d eː b oː ɪ k f ʊ iː m ɪ ɔ ə n s f oː uː t ə d iː d ɛ v ɛ ʃ t iː b ʊ ɛ s t iː b ɪ t ɪ ts ʃ t v ɛ s iː t ɪ,Basel,ba118975-5963-4495-927a-a78d19dd98c1,"Ich hatte gestern ein wirklich intensives Gespräch mit meinem Chef. Wir haben über die nächsten Schritte im Projekt gesprochen und wie wir die Herausforderungen meistern können. Es war ein bisschen stressig, aber auch sehr produktiv.",ChatGPT,male,fourties,39
23_Wallis_fb1b67be-8d8f-47bb-b15c-ee1138f0d4ac,23,Wallis,Ich habe gestern ein wirklich intensives Gespräch mit meinem Chef. Wir haben über die nächsten Schritte am Projekt gesprochen und wir haben die Herausforderung am Ende. Es ist immer etwas Neues zu meistern.,ɪ x ɑː ɡ ɛ f ʃ t r ɪ s v iː r k f ɛ n d ə n z iː s k ʃ p r ɑː x ə m ɪ n ʃ a f iː r h aɪ uː b ɜ d iː n eː k ʃ ʃ r ɪ f t ɜ b ʃ p r oː x ɑː ʊ n t v iː t ɪ a ə d iː s f oː d r y k ɜ m h a n t a z oː ʃ iː m ɑː t ə d ɪ s aɪ s n aɪ ʃ t r ə,Basel,fb1b67be-8d8f-47bb-b15c-ee1138f0d4ac,"Ich hatte gestern ein wirklich intensives Gespräch mit meinem Chef. Wir haben über die nächsten Schritte im Projekt gesprochen und wie wir die Herausforderungen meistern können. Es war ein bisschen stressig, aber auch sehr produktiv.",ChatGPT,female,twenties,39
23_Graubünden_c4f6bcdf-fc02-4fe8-9277-0701cfffebab,23,Graubünden,Ich habe gestern ein wirklich intensives Gespräch mit meinem Chef. Wir haben über die nächsten Schritte im Projekt gesprochen und wie wir die durchfordernden Meisterkönnen aber auch sehr produktiv sehen.,d iː h ɑː m d ɛ s t r ə v y r k l ə ɪ n t ɪ n ts iː f s k ʃ p r ɑː x m ɪ t m ɪ n d ə n ʃ ɛ f f m eː r h aɪ n ə b ə d iː n ɛ ʃ ə ʃ r ɪ ɪ m b r l aɪ iː ʃ p r ɔ x ɔ ʊ n v iː b iː a t uː ʃ f ɔ r d ə l d a m aɪ ʃ ʃ t r k ø a b r aʊ z eː r p r o d ʊ k t iː f z iː,Basel,c4f6bcdf-fc02-4fe8-9277-0701cfffebab,"Ich hatte gestern ein wirklich intensives Gespräch mit meinem Chef. Wir haben über die nächsten Schritte im Projekt gesprochen und wie wir die Herausforderungen meistern können. Es war ein bisschen stressig, aber auch sehr produktiv.",ChatGPT,female,teens,39
23_Innerschweiz_4a8346e7-fa21-49b9-9a6f-c69ef828a68c,23,Innerschweiz,"Ich habe gestern ein wirklich intensives Gespräch mit meinem Chef. Wir haben über die nächsten Schritte im Projekt gesprochen, wie wir die Herausforderungen meistern können. Es ist ein bisschen stressig, aber auch sehr produktiv.",eː x ɑː ɡ eː f ts uː d ɛ ɾ v ɪ k ʊ x ə ɪ n p ə n z iː f s k ə ʃ ʃ p r œ x m ə n ʃ ts m ɪ r h a n d uː b d iː n ɛ x ʃ ə ʃ oː l t iː m p r oː j ɛ k t k ʃ p r ɔ x x ɔ n t v iː m ɪ t ɛ d uː s f oː d ə r d eː m ɑː ʃ t ʊ x a n t d a s z iː ç ɪ v ɪ ts l ɪ ʃ t r ø s ts iː k aʊ p ʊ r aʊ z iː r p r uː t k iː f,Basel,4a8346e7-fa21-49b9-9a6f-c69ef828a68c,"Ich hatte gestern ein wirklich intensives Gespräch mit meinem Chef. Wir haben über die nächsten Schritte im Projekt gesprochen und wie wir die Herausforderungen meistern können. Es war ein bisschen stressig, aber auch sehr produktiv.",ChatGPT,male,fifties,39
23_Basel_8f16829d-1a64-4145-927c-d6738a07ea24,23,Basel,"Ich habe gestern wirklich intensiv gesprochen mit meinem Chef. Wir haben über die nächsten Schritte im Projekt gesprochen und wie wir unsere Vorträge machen können. Es ist ein bisschen stressig, glaube ich, aber es wird gut.",h ɛ b ɪ ʃ eɪ v iː k l ʊ f ɪ n d iː ts iː f s ʃ p uː θ m ɪ t n ɪ m ʃ ɛ f b ɪ h ɑː m t uː b d iː n ɔ f ʃ ɪ ʃ ɪ d eː p ɾ oː ɛ k t ʃ p iː ə ɪ n v iː m ə n eɪ iː s ɪ f ɛ t ə d m aɪ ʃ ə k l ɛ m ə ɪ s t iː ʒ ɛ b iː l ɪ ʃ t h ɛ z iː l aʊ ɡ uː aʊ s z eː ɪ d uː iː,Basel,8f16829d-1a64-4145-927c-d6738a07ea24,"Ich hatte gestern ein wirklich intensives Gespräch mit meinem Chef. Wir haben über die nächsten Schritte im Projekt gesprochen und wie wir die Herausforderungen meistern können. Es war ein bisschen stressig, aber auch sehr produktiv.",ChatGPT,male,thirties,39
10_Bern_2a4acb33-759e-411f-bbd0-2470080758fb,10,Bern,"Ich war heute mit meinen Freunden im Kino. Der Film war gut, aber das Popcorn war viel zu böse.",ɛ l p r iː h oː p m ɪ t m iː d oː f r uː n t ə m x iː n oː k s iː d ə f ɪ l m ʃ k uː t t s iː ɔ p r ts p oː p k oː m ɪ ʃ f iː ts ʊ d v ɛ s ə k z aʊ t,Basel,2a4acb33-759e-411f-bbd0-2470080758fb,"Ich war heute mit meinen Freunden im Kino. Der Film war gut, aber das Popcorn war viel zu salzig.",ChatGPT,male,twenties,22
10_Ostschweiz_7f4b1ca8-c652-4056-96fb-f02e82182574,10,Ostschweiz,"Ich bin mit meiner Freundin im Kino. Die Film ist gut, aber die Bockhörnchen sind zu spät.",iː b ə h ɪ l t m ɪ t m aɪ n ɜ f ɔ n d ɪ ʃ k i n oː d eː f y m ɪ ʃ k uː r ts iː a p ə b ɔ ɔ m ɪ ʃ f l uː s p r ɔ t d iː z iː n,Basel,7f4b1ca8-c652-4056-96fb-f02e82182574,"Ich war heute mit meinen Freunden im Kino. Der Film war gut, aber das Popcorn war viel zu salzig.",ChatGPT,female,thirties,22
10_Wallis_50e4a935-c887-4c38-aff2-6286aab725d1,10,Wallis,"Ich war heute mit meinen Freunden im Kino. Der Film war gut, aber das Popcorn war viel zu salzig.",ɪ x b ɪ x h iː d ɑː m aɪ t m iː n f r oɪ n d ə ɪ n f iː n oː k z iː d a r f y r ɪ ʃ n ø r f x z iː aʊ b ts p oː p ɔ r n ɪ ʃ f iː l ts oː z ɪ k z iː,Basel,50e4a935-c887-4c38-aff2-6286aab725d1,"Ich war heute mit meinen Freunden im Kino. Der Film war gut, aber das Popcorn war viel zu salzig.",ChatGPT,female,twenties,22
10_Wallis_fb1b67be-8d8f-47bb-b15c-ee1138f0d4ac,10,Wallis,"Ich war heute mit meinen Freunden im Kino. Der Film war gut, aber das Buchhauen war viel zu stolz.",ɪ x b ɪ iː t ə m ɪ t m iː n ɛ f r uː ɡ d ɜ ʊ x iː n oː f z iː d r v ɪ n n r ɪ ʃ t y t z iː aʊ ɡ oː r ts s b oː p aʊ ɔ n ɪ n p iː s s ɔ l ts ɪ k ts iː,Basel,fb1b67be-8d8f-47bb-b15c-ee1138f0d4ac,"Ich war heute mit meinen Freunden im Kino. Der Film war gut, aber das Popcorn war viel zu salzig.",ChatGPT,female,twenties,22
10_Ostschweiz_684dd9cf-2844-407b-9a7f-12e7b559773f,10,Ostschweiz,"Ich war heute mit meinen Freunden im Kino. Der Film war gut, aber das Popcom war viel zu alt.",iː b ə n ø k n ə m ɪ d ɛ ɾ f uː n d ə ɪ n p r n oː k s iː f y ə l ɪ ʃ k uː ts z iː aʊ ɔ s p oː k ɔ m ɪ ʃ f iː l ts uː aʊ ts iː k s iː,Basel,684dd9cf-2844-407b-9a7f-12e7b559773f,"Ich war heute mit meinen Freunden im Kino. Der Film war gut, aber das Popcorn war viel zu salzig.",ChatGPT,female,fourties,22
10_Bern_887b50f8-215b-4a1d-8f32-13516da6506f,10,Bern,"Ich bin heute mit meinen Freunden im Kino gewesen. Der Film ist gut gewesen, aber das Popcorn ist viel zu hausig.",ɪ b ɪ h ɪ t m ɪ t m eː n ɛ f r uː d ə x iː n oː k z iː d z eː m ɪ ʃ k s iː oː ɛ a s iː eː m ɪ ʃ f iː l ts ɛ ts iː t,Basel,887b50f8-215b-4a1d-8f32-13516da6506f,"Ich war heute mit meinen Freunden im Kino. Der Film war gut, aber das Popcorn war viel zu salzig.",ChatGPT,female,sixties,22
10_Bern_24f85b05-10f3-49f3-bfd0-273120e750cb,10,Bern,"Ich war heute mit meinen Freunden im Kino. Aber viel war gut, aber das Popcorn war viel zu süß.",l y b l i oː t m ɪ t m ɪ n ɔ f r uː t ɪ m iː m oː q s iː h oː p ʊ f ʊ ɪ uː t q s iː e p o t i s p eː p h eː r ɪ ʃ f ɛ l ts aɪ ts iː a s aɪ,Basel,24f85b05-10f3-49f3-bfd0-273120e750cb,"Ich war heute mit meinen Freunden im Kino. Der Film war gut, aber das Popcorn war viel zu salzig.",ChatGPT,male,fourties,22
10_Graubünden_aece75d7-5d2b-47a4-9f87-24962dfd2e38,10,Graubünden,"Ich bin mit meinen Freunden im Kino gewesen. Der Film ist gut gewesen, aber zu Bock kamen. Ich fühl, salzig sind gewesen.",iː b n m ɪ t m ɪ d ɛ f r y n d ə k iː n oː k s iː n d a f iː ɪ ʃ k t k s iː a b ts b r ɔ k ɔ r ɪ ʃ f iː r ts aʊ ts ɪ k s ɪ n k s iː,Basel,aece75d7-5d2b-47a4-9f87-24962dfd2e38,"Ich war heute mit meinen Freunden im Kino. Der Film war gut, aber das Popcorn war viel zu salzig.",ChatGPT,female,fourties,22
10_Bern_7ca44480-9007-4c1c-8046-aade3c4e6a87,10,Bern,"Ich war heute mit meinen Freunden im Kino. Die Filme, ich habe sie auch gesehen, aber das Popcorn war viel zu salz.",y b l h uː t m ɪ t m ɪ n ɛ f r y n t ə ɪ m x n oː k z iː n d iː s f ɪ iː a k d ʊ x z iː ɔ p s p oː k oː m ɪ ʃ f iː l ɔ ts p z iː,Basel,7ca44480-9007-4c1c-8046-aade3c4e6a87,"Ich war heute mit meinen Freunden im Kino. Der Film war gut, aber das Popcorn war viel zu salzig.",ChatGPT,male,twenties,22
10_Zürich_4ee1811c-9884-4261-99cb-2f7346c8ea6e,10,Zürich,"Ich war heute mit meinen Freunden in China. Der Film war gut, aber das Tuckhorn war viel zu alt.",ɪ x b iː h ø t m ɪ m aɪ n ə f aɪ n d ɪ p ʃ n oː k s iː d ə f i r ɔ m ɪ ʃ p a k s p ɔ r t a s p oː p l ɛ ɪ ʃ f eː r ɛ s aɪ s ɪ p s,Basel,4ee1811c-9884-4261-99cb-2f7346c8ea6e,"Ich war heute mit meinen Freunden im Kino. Der Film war gut, aber das Popcorn war viel zu salzig.",ChatGPT,male,twenties,22
10_Ostschweiz_8d167b1c-7f89-4487-a0a9-2bbe08bf0b41,10,Ostschweiz,"Ich war heute mit meinen Freunden im Kino. Der Film war gut, aber das Popcorn war viel zu salzig.",iː b ə h y l t m ɪ t m aɪ n ɪ f r y n d ə ɪ n t r iː n o k z iː d e f iː l ʊ m ɪ ʃ k k s iː a b o s b oː p o n iː ʃ f iː r ts iː n z uː aʊ ts iː p ts iː,Basel,8d167b1c-7f89-4487-a0a9-2bbe08bf0b41,"Ich war heute mit meinen Freunden im Kino. Der Film war gut, aber das Popcorn war viel zu salzig.",ChatGPT,male,fourties,22
10_Zürich_ba826a45-33f8-47ef-9516-a66a201aac29,10,Zürich,"Ich will mit meinen Freunden im Kino sein. Das wäre so gut, aber das Popcorn ist viel zu sauer.",ɛ x b ɪ v ɪ t m ɪ t m aɪ n ɜ f l y n d ə ɪ m x iː n aʊ f z iː n b ə f y r ə ts uː k k p r aɪ t aʊ p ʊ ts p oː ɔ m ɪ ç f y ts aʊ ts iː k z ə n,Basel,ba826a45-33f8-47ef-9516-a66a201aac29,"Ich war heute mit meinen Freunden im Kino. Der Film war gut, aber das Popcorn war viel zu salzig.",ChatGPT,female,fifties,22
10_Bern_d2dee463-0eb9-47fa-b739-f1dccd8638f9,10,Bern,"Ich war heute mit meinen Freunden im Kino. Der Film war gut, aber das Popcorn war viel zu salzig.",eː b l iː h ɔ l t m ɪ t m iː m ə f r uː n d ə n x iː n ɔ k z iː n d eː f ɪ m ʃ uː t k z iː aʊ b d a s p oː p h oː m ɪ ʃ f eː ts aʊ ts uː k z iː l,Basel,d2dee463-0eb9-47fa-b739-f1dccd8638f9,"Ich war heute mit meinen Freunden im Kino. Der Film war gut, aber das Popcorn war viel zu salzig.",ChatGPT,male,twenties,22
10_Innerschweiz_4a8346e7-fa21-49b9-9a6f-c69ef828a68c,10,Innerschweiz,"Ich war heute mit meinen Freunden im Kino. Der Film war gut, aber das Popcorn war viel zu salzig.",ɪ x b ɪ h ɜː t m ɪ t m n d f r uː n d ə ɪ n k n oː k s ə n ð ə f m ɪ s ʃ p uː k k s ə aʊ b ʊ s p oː oː m f uː ts oː ts uː k s ə n,Bern,4a8346e7-fa21-49b9-9a6f-c69ef828a68c,"Ich war heute mit meinen Freunden im Kino. Der Film war gut, aber das Popcorn war viel zu salzig.",ChatGPT,male,fifties,22
10_Basel_12fb73be-cf60-4794-befb-381682ccda9a,10,Basel,"Ich bin heute mit meinen Freunden im Kino gewesen. Der Film war gut, aber das Topcar war viel zu salzig.",ɪ x b ə h œ t m ɪ m iː d ɛ f r y n t ɪ n k iː n oː k z eː d uː f ɪ l ə n ɪ ʃ uː l t k z ɛ l p s p oː p ø ɪ ʃ f iː l ts uː s ɛ ts iː k z iː,Basel,12fb73be-cf60-4794-befb-381682ccda9a,"Ich war heute mit meinen Freunden im Kino. Der Film war gut, aber das Popcorn war viel zu salzig.",ChatGPT,female,twenties,22
10_Ostschweiz_72911186-8b0e-4c0b-af3d-4d8765072930,10,Ostschweiz,"Ich bin mit meinen Freunden im Kino. Die Film war gut, aber das Popcorn war viel zu salzig.",iː ʃ b ə h y l t m ɪ t m aɪ n f uː n d ə ɪ m t iː n oː d iː f ɪ r m ɪ ʃ k uː t z iː ɔ b ʊ s p oː ɔ m ɪ ʃ f iː l ts iː s a l ts uː k ts iː,Basel,72911186-8b0e-4c0b-af3d-4d8765072930,"Ich war heute mit meinen Freunden im Kino. Der Film war gut, aber das Popcorn war viel zu salzig.",ChatGPT,male,twenties,22
10_Basel_e903f18d-7bbb-4fb6-aaa3-0f7d965027fb,10,Basel,Ich war heute mit meinen Freunden im Kino. Der Film war gut. Aber das Pokkorn war viel zu salzig.,j y x m aɪ h n t m e n n i n f r ɛ d ɪ l iː n o s i d ɪ d ɪ f eː ʃ k e t s ø ɔ p ʊ t ə s p oː q oː a ɪ ʃ f i ɡ ɚ ts ɔ ts iː t s s i,Basel,e903f18d-7bbb-4fb6-aaa3-0f7d965027fb,"Ich war heute mit meinen Freunden im Kino. Der Film war gut, aber das Popcorn war viel zu salzig.",ChatGPT,male,twenties,22
10_Graubünden_031b0a74-5bdd-47e7-b8b7-9bb58d0e8c72,10,Graubünden,"Ich bin heute mit meinen Freunden im Kino. Der Film ist gut gewesen, aber das Popcorn ist viel zu salzig.",iː b ɪ n h ə k m ɪ t m aɪ n d ɛ f r y n d ə ɪ m k iː n o ts uː f iː l ʊ ɪ ʃ k k s i a b d a s p oː p k r m i ʃ f iː z ɑː z i k,Basel,031b0a74-5bdd-47e7-b8b7-9bb58d0e8c72,"Ich war heute mit meinen Freunden im Kino. Der Film war gut, aber das Popcorn war viel zu salzig.",ChatGPT,female,twenties,22
10_Innerschweiz_005039b8-898f-48d8-b7cc-8a16bd1055c8,10,Innerschweiz,"Ich bin mit meinen Freunden im Kino gesiegt, sie holen aber Spocken, ich will zu zaut sich sehen.",ɪ b h ø t m ɪ t m aɪ n ə s r y n d aɪ m k iː n oː k s n iː z iː x oː aʊ p ʊ r s p oː q aʊ b ɪ ç f ɪ ts ts aʊ ts uː p iː n,Basel,005039b8-898f-48d8-b7cc-8a16bd1055c8,"Ich war heute mit meinen Freunden im Kino. Der Film war gut, aber das Popcorn war viel zu salzig.",ChatGPT,female,fourties,22
10_Ostschweiz_831d404d-b189-42b6-8120-073c1f8af73c,10,Ostschweiz,"Ich war heute mit meinen Freunden im Kino. Der Film ist gut, aber das Popcorn war viel zu salzig.",iː r b ə m y r t m ɪ t m iː n ə f r uː n d ɪ n iː n oː k s iː d ɛ f iː ɪ ʃ p uː t ɑː b d a s b oː k oː m ɪ ʃ f iː l s a l ts uː k s iː,Basel,831d404d-b189-42b6-8120-073c1f8af73c,"Ich war heute mit meinen Freunden im Kino. Der Film war gut, aber das Popcorn war viel zu salzig.",ChatGPT,male,sixties,22
10_Graubünden_ce50fa32-dbc4-4f72-bd5f-5128784a5abc,10,Graubünden,"Ich war mit einem Freund im Kino. Der Film war gut, aber das Popcorn war viel zu salzig.",iː b ɪ n y t m ɪ t n ɛ f r y n d ə n k iː n o k z iː d eː r f ɪ m ɪ ʃ k ɔ t k z iː a b d a s d ɔ k ɔ n ɪ ʃ f iː z a l ts i k k s iː,Basel,ce50fa32-dbc4-4f72-bd5f-5128784a5abc,"Ich war heute mit meinen Freunden im Kino. Der Film war gut, aber das Popcorn war viel zu salzig.",ChatGPT,female,twenties,22
10_Graubünden_f2feaf58-1285-4fc1-831d-5c1b013b7e0b,10,Graubünden,"Ich bin mit meinen Freunden im Kino gewesen. Der Film ist gut, aber das Popcorn ist viel salzig gewesen.",iː b ɪ n l y m ɪ m iː n ə f r y ə n t ə ɪ m k iː n oː k z iː d ə f eː m ɪ ʃ a p a b d ɛ ɾ s t eː p oː r ə ɪ f iː l s ɑː l ts ɪ p p s iː,Basel,f2feaf58-1285-4fc1-831d-5c1b013b7e0b,"Ich war heute mit meinen Freunden im Kino. Der Film war gut, aber das Popcorn war viel zu salzig.",ChatGPT,female,fourties,22
10_Innerschweiz_acf67674-c912-42c0-ba3c-f85e2db965ac,10,Innerschweiz,"Ich war heute mit meinen Freunden im Kino. Der Film war gut, aber das Popcorn war viel zu salzig.",ɪ x b ə h y t m ɪ t m ɪ t m n d ɛ f r y ɡ ə ɪ n k iː n o k z iː d iː f iː ʊ ŋ ɪ ʃ t z iː ɛ p ʊ t s p eː l p ɛ ɪ ʃ f iː l tʃ aɪ ts iː p z iː,Basel,acf67674-c912-42c0-ba3c-f85e2db965ac,"Ich war heute mit meinen Freunden im Kino. Der Film war gut, aber das Popcorn war viel zu salzig.",ChatGPT,male,thirties,22
10_Graubünden_6516567b-0d9b-4853-880c-d5f0327dd384,10,Graubünden,"Ich war heute mit meinen Freunden im Kino. Der Film war gut, aber das Popcorn war viel zu heizig.",iː b ə n h ø ɾ t m ɪ t m ɪ n f r uː ə n d ɛ ɪ m k iː n ʊ k s iː d eː r f ɪ l m ɪ ʃ k oː t x z iː ɔ b t b oː p k oː r ə n ɪ ʃ v iː ts aɪ ts uː p ts iː,Basel,6516567b-0d9b-4853-880c-d5f0327dd384,"Ich war heute mit meinen Freunden im Kino. Der Film war gut, aber das Popcorn war viel zu salzig.",ChatGPT,male,fourties,22
10_Basel_8050767b-0a0e-43db-8754-2a42e896f7dd,10,Basel,"Ich würde meine Freunde im Kino sehen. Das sehen, aber das Popcorn ist viel zu heiß.",ɪ x y ə h ø t m ɪ n m ɪ n d ɛ f r uː ə n d eː m t iː n oː p z iː d a s ə n ɛ ɾ b ʊ s p eː t k ɔ m ɛ ʃ f ɪ l ts aɪ ts iː p z iː,Basel,8050767b-0a0e-43db-8754-2a42e896f7dd,"Ich war heute mit meinen Freunden im Kino. Der Film war gut, aber das Popcorn war viel zu salzig.",ChatGPT,female,thirties,22
10_Bern_ba118975-5963-4495-927a-a78d19dd98c1,10,Bern,"Ich bin mit mit meiner Freundin im Film. Ein Film ist ein kurzer Film, aber der Sprechraum ist viel fester.",ɪ n ə ø t ɪ d ɛ f r uː n d eː ɪ n f eː m ə l f aʊ d ɪ f ɪ ʃ k uː t s eɪ ɛ b ʊ t ɪ ç ɪ l t l ʃ f f ɔ l ts,Basel,ba118975-5963-4495-927a-a78d19dd98c1,"Ich war heute mit meinen Freunden im Kino. Der Film war gut, aber das Popcorn war viel zu salzig.",ChatGPT,male,fourties,22
10_Innerschweiz_72725555-9e5d-436a-b311-25048bc0c594,10,Innerschweiz,"Ich war mit meiner Freundin im Kino. Der Film war gut, aber das Popcorn war viel zu salzig.",s b ɪ l ɪ m ɪ m ɪ n d eː f r uː n ə d ɪ n uː n oː k z iː d uː uː p ʃ k k s iː ɔ b ʊ s p oː ɔ ɪ ʃ ts uː ts ɔ ts uː k s ə n,Basel,72725555-9e5d-436a-b311-25048bc0c594,"Ich war heute mit meinen Freunden im Kino. Der Film war gut, aber das Popcorn war viel zu salzig.",ChatGPT,female,fourties,22
10_Zürich_ce8839ae-3b20-491c-8c33-cef08b4def6e,10,Zürich,"Ich war heute mit meinen Freunden in China. Die Fee war gut, aber das Popcorn war viel salzig.",m ɪ b ɪ h ɪ l t m ə m aɪ n ɚ f r y n d iː m ɔ x iː n oː k s n iː d iː f iː l m ɪ ʃ p uː k s iː aɪ v ə s p ɛ ʃ f uː t z aɪ z ɪ t s iː,Basel,ce8839ae-3b20-491c-8c33-cef08b4def6e,"Ich war heute mit meinen Freunden im Kino. Der Film war gut, aber das Popcorn war viel zu salzig.",ChatGPT,male,sixties,22
10_Basel_8f16829d-1a64-4145-927c-d6738a07ea24,10,Basel,"Ich bin heute mit meinen Freunden im Kino. Der Film ist gut, aber das Popcorn war viel zu arzig.",ɪ x v ɪ l h ɪ t m ɪ t m ɪ ɲ ɛ f f y n d ɪ ɪ n k iː n oː d eː f ɪ l m ɪ ʃ k uː d ɛ r uː k ɪ s p ɛ t oː ɪ ʃ f iː l ts ɪ ɛ ts iː p z iː n,Basel,8f16829d-1a64-4145-927c-d6738a07ea24,"Ich war heute mit meinen Freunden im Kino. Der Film war gut, aber das Popcorn war viel zu salzig.",ChatGPT,male,thirties,22
10_Innerschweiz_5184dba3-c5e1-4570-ba26-62176e8c8dcc,10,Innerschweiz,"Ich war heute mit meinen Freunden im Kino. Der Film war gut, aber das Popcorn war zu salzig.",ʃ d ɛ ɾ ʃ p iː l h ɪ l t m ɪ t m aɪ n ɜ f r y n d ə ɪ m k r n oː k z iː b ə f y ʊ ŋ ɪ ʃ oː t k s iː ɔ p ʊ s p oː p oː n ʃ f y aʊ ts k ts iː,Basel,5184dba3-c5e1-4570-ba26-62176e8c8dcc,"Ich war heute mit meinen Freunden im Kino. Der Film war gut, aber das Popcorn war viel zu salzig.",ChatGPT,female,twenties,22
10_Zürich_3e7e3ad6-938d-40fa-9787-2e9f8c529a66,10,Zürich,"Ich bin heute mit meinen Freunden im Kino gewesen. Der Film ist gut gewesen. Vorbeugt, das Bockhorn ist viel zu salzig gewesen.",d iː ʃ b h uː t n ə m y n f ə ɡ ə n d ə n iː m oː k s iː d ɛ f ɔ m ʃ k n ɛ t ts iː f f ɛ b t ə s p eː t k eː r ə n f ɔ ts ɛ l ts uː uː k s ə n,Basel,3e7e3ad6-938d-40fa-9787-2e9f8c529a66,"Ich war heute mit meinen Freunden im Kino. Der Film war gut, aber das Popcorn war viel zu salzig.",ChatGPT,male,sixties,22
10_Ostschweiz_a677eda9-7709-4c9d-8656-e7b665140f3b,10,Ostschweiz,"Ich war mit meinen Freunden im Kino. Der Film war schlecht, aber der Popcorn war viel zu zahlreich.",i s w ɑː a n m i m e n f r u n d o i f i n o k s i e f iː l m i ʃ u s i aʊ p o l o p o o m ʃ ʃ iː ts iː ts ɔ l ts u p s iː,Basel,a677eda9-7709-4c9d-8656-e7b665140f3b,"Ich war heute mit meinen Freunden im Kino. Der Film war gut, aber das Popcorn war viel zu salzig.",ChatGPT,male,thirties,22
10_Basel_fd72db57-c291-43e6-840e-92e06f83ae56,10,Basel,"Ich bin heute mit meiner Freundin im Kino. Gefällt mir gut, aber das Popcorn ist viel zu salzig.",iː ə n h uː t m ɪ t m iː n ɔ f uː d ə ɪ n iː n uː f y ʃ k uː p s iː ɔ p ɔ s p ɛ a ʃ f ɪ r s ts ts uː k s ə,Basel,fd72db57-c291-43e6-840e-92e06f83ae56,"Ich war heute mit meinen Freunden im Kino. Der Film war gut, aber das Popcorn war viel zu salzig.",ChatGPT,male,twenties,22
