name,speaker_id,dialect,sample_id,text,gender,snr,c50,utterance_pitch_mean,utterance_pitch_std,speaking_rate,phonemes,stoi,si-sdr,pesq,pitch,speaking_rate_cls,noise,reverberation,speech_monotony,sdr_noise,pesq_speech_quality,quality
Graubünden_d11931ea6abf2447f653be1c7c2a4bd3b9fc2d45081fb3ad960b509a6af362ff,f2feaf58-1285-4fc1-831d-5c1b013b7e0b,Graubünden,d11931ea6abf2447f653be1c7c2a4bd3b9fc2d45081fb3ad960b509a6af362ff,Sie ist konsequent in diesem Punkt.,female,43.00525665283203,58.90359115600586,171.00843811035156,16.612268447875977,4.025764895330113,si   ɪn  .,0.993219792842865,27.13833999633789,3.571969509124756,very low pitch,slightly slowly,moderate ambient sound,very confined sounding,very monotone,very clear,great speech quality,Good
Ostschweiz_0b12a917fcc5cae248d9fa3d6716cfb8cac9910f82b19f9177b633d75ecb0fa3,8d167b1c-7f89-4487-a0a9-2bbe08bf0b41,Ostschweiz,0b12a917fcc5cae248d9fa3d6716cfb8cac9910f82b19f9177b633d75ecb0fa3,Folglich stellt die Planung der Anschlüsse eine grössere Herausforderung dar.,male,60.67583847045898,58.92015075683594,146.56910705566406,115.2613754272461,3.3831908831908835,  daɪ  dɜ˞     dɑɹ.,0.996303915977478,28.333919525146484,3.988492488861084,moderate pitch,slightly slowly,quite clear,very confined sounding,moderate intonation,very clear,wonderful speech quality,Good
Ostschweiz_167d90dedda1dc6a58c5a76d5ce0ebd52b7c8e3a272d98a4ed9e71755283cb8d,8d167b1c-7f89-4487-a0a9-2bbe08bf0b41,Ostschweiz,167d90dedda1dc6a58c5a76d5ce0ebd52b7c8e3a272d98a4ed9e71755283cb8d,Die HRS folgte unserem Vorschlag und hat das Tellikonzept studiert.,male,63.15321350097656,55.4089469909668,165.7250213623047,98.5300064086914,4.185692541856925,daɪ     ʌnd hæt dæs  .,0.9973198771476746,26.654163360595703,3.9295284748077393,moderate pitch,slightly slowly,quite clear,very confined sounding,moderate intonation,very clear,wonderful speech quality,Good
Ostschweiz_180209841bf672790ec1936e312dd6e655ff5c5d243ad188343779aaf10b6397,8d167b1c-7f89-4487-a0a9-2bbe08bf0b41,Ostschweiz,180209841bf672790ec1936e312dd6e655ff5c5d243ad188343779aaf10b6397,Auch heute habe ich diesen Eindruck noch.,male,60.7820930480957,53.60597610473633,110.92381286621094,16.244539260864258,3.575357535753575,ɔtʃ   ɪtʃ   .,0.9980827569961548,31.649076461791992,4.068784713745117,moderate pitch,slightly slowly,quite clear,very confined sounding,very monotone,very clear,wonderful speech quality,Good
Ostschweiz_25c831e9ce23a07093dc872dde668df003793661d47011fce3ecd90852942309,8d167b1c-7f89-4487-a0a9-2bbe08bf0b41,Ostschweiz,25c831e9ce23a07093dc872dde668df003793661d47011fce3ecd90852942309,Hält der Stadtrat an 20 % für 2019 fest?,male,56.81901168823242,59.58417510986328,221.45660400390625,223.1262969970703,3.4050179211469533, dɜ˞  æn  %   fɛst?,0.9988734126091005,20.730121612548828,3.580413341522217,moderate pitch,slightly slowly,slightly clear,very confined sounding,very expressive,almost no noise,great speech quality,Good
Ostschweiz_362207aa1c27da9a0a5321cfd73052b3c44f47401b332d1608b9c31055646da1,8d167b1c-7f89-4487-a0a9-2bbe08bf0b41,Ostschweiz,362207aa1c27da9a0a5321cfd73052b3c44f47401b332d1608b9c31055646da1,Er kann eine Karriere damit ruinieren.,male,41.5150146484375,58.64677429199219,215.1086883544922,217.50601196289065,3.025302530253025,ɜ˞ kæn    .,0.9921613335609436,25.86876678466797,3.682852983474731,moderate pitch,quite slowly,moderate ambient sound,very confined sounding,very expressive,very clear,great speech quality,Good
Innerschweiz_03d5f3e91339903213d60668a523e7e39df15f27348c06e469c361f77b8ffd5e,005039b8-898f-48d8-b7cc-8a16bd1055c8,Innerschweiz,03d5f3e91339903213d60668a523e7e39df15f27348c06e469c361f77b8ffd5e,Es waren nur vier oder fünf Grundeigentümer beteiligt.,female,65.08409881591797,44.710880279541016,195.236083984375,53.53976440429688,5.111111111111111,ɛs wɛɹʌn nʊɹ  oʊdɜ˞   .,0.9942809343338012,25.89316940307617,3.704007387161255,slightly high pitch,moderate speed,quite clear,quite confined sounding,quite monotone,very clear,great speech quality,Good
Innerschweiz_08a43b895baf0ecebf158b9b89a8169c46e9a4ca18f133561b2faf22daa9810d,005039b8-898f-48d8-b7cc-8a16bd1055c8,Innerschweiz,08a43b895baf0ecebf158b9b89a8169c46e9a4ca18f133561b2faf22daa9810d,Die Rohbausubstanz ist gut erhalten.,female,52.02441787719727,41.54079818725586,211.9495391845703,58.53188705444336,3.321256038647343,daɪ   ɡʌt .,0.991717517375946,31.470218658447266,4.014350891113281,slightly high pitch,quite slowly,slightly clear,slightly confined sounding,quite monotone,very clear,wonderful speech quality,Good
Innerschweiz_0ab9e2fe7a9147f49dba8c1140221d7223a011578c5ca42508afdf6a7b2342e8,005039b8-898f-48d8-b7cc-8a16bd1055c8,Innerschweiz,0ab9e2fe7a9147f49dba8c1140221d7223a011578c5ca42508afdf6a7b2342e8,Auch nicht nach dem Lesen des Urteils und der ausdrücklichen Antwort.,female,55.90346908569336,38.03728103637695,194.83604431152344,27.92173194885254,5.111111111111111,ɔtʃ     dɛs  ʌnd dɜ˞  .,0.9847391843795776,28.239755630493164,3.5377907752990723,slightly high pitch,moderate speed,slightly clear,slightly confined sounding,very monotone,very clear,great speech quality,Good
Innerschweiz_0c1e833bfa416a9ae34b0c2962d2470fcb4523e383cfc823658489e62aa67774,005039b8-898f-48d8-b7cc-8a16bd1055c8,Innerschweiz,0c1e833bfa416a9ae34b0c2962d2470fcb4523e383cfc823658489e62aa67774,Diese Brücke war einst sehr wichtig.,female,54.56486892700195,35.08415222167969,205.93206787109372,46.655250549316406,4.166666666666667,  wɔɹ  sɛɹ .,0.9907686114311218,28.42031478881836,3.789024353027344,slightly high pitch,slightly slowly,slightly clear,moderate reverberation,quite monotone,very clear,wonderful speech quality,Good
Innerschweiz_0c631472bfe095ce2c93f5e80eb91a7c6239d7edd163b232ad402991f618f3c2,005039b8-898f-48d8-b7cc-8a16bd1055c8,Innerschweiz,0c631472bfe095ce2c93f5e80eb91a7c6239d7edd163b232ad402991f618f3c2,Wir verlosen 1 x 2 Tickets pro Konzert.,female,58.52616882324219,56.60031127929688,213.62786865234372,29.609188079833984,4.166666666666667,   ɛks  tɪkʌts pɹoʊ .,0.9849610328674316,27.698993682861328,3.637506008148194,slightly high pitch,slightly slowly,quite clear,very confined sounding,very monotone,very clear,great speech quality,Good
Ostschweiz_daf99de5013b7e5274d363794f5ae081dd58854bcaec6530f52235f992423866,a677eda9-7709-4c9d-8656-e7b665140f3b,Ostschweiz,daf99de5013b7e5274d363794f5ae081dd58854bcaec6530f52235f992423866,"Da dies nicht der Fall ist, kommen wir zur Abstimmung.",male,52.97430038452149,17.16539192199707,156.08641052246094,20.05297470092773,4.914529914529915,"dɑ daɪz  dɜ˞ fɔl ,    .",0.9720354676246644,17.283979415893555,3.567335367202759,slightly high pitch,moderate speed,slightly clear,quite roomy sounding,very monotone,almost no noise,great speech quality,Good
Ostschweiz_764bda8b4241919ccd94f315e48511d84f433484aa32c24b3823ab29e29f593e,a677eda9-7709-4c9d-8656-e7b665140f3b,Ostschweiz,764bda8b4241919ccd94f315e48511d84f433484aa32c24b3823ab29e29f593e,Die Fraktion SVP wird dem Antrag der Finanzkommission folgen.,male,47.397735595703125,17.71221160888672,144.96351623535156,16.586353302001953,3.035822707953856,daɪ  svipi    dɜ˞  .,0.961357355117798,18.388214111328125,2.509828567504883,slightly high pitch,quite slowly,slightly clear,quite roomy sounding,very monotone,almost no noise,slightly bad speech quality,Average
Ostschweiz_7afb9f1590a26d90235c13498b2127e5eeb16917a6250555a3ec6163466452e1,a677eda9-7709-4c9d-8656-e7b665140f3b,Ostschweiz,7afb9f1590a26d90235c13498b2127e5eeb16917a6250555a3ec6163466452e1,Auch die Firmen-Arbeitsplätze müssen überdacht werden.,male,46.60469436645508,18.780967712402344,149.33306884765625,14.004772186279297,2.965043695380774,ɔtʃ daɪ -   wɜ˞dʌn.,0.9005657434463501,9.449784278869627,2.0093863010406494,slightly high pitch,quite slowly,moderate ambient sound,quite roomy sounding,very monotone,slightly noisy,bad speech quality,Average
Ostschweiz_937c61224e7d78c8f801b8cb9cf38a85655b5a414a3895358b9fd2155b413781,a677eda9-7709-4c9d-8656-e7b665140f3b,Ostschweiz,937c61224e7d78c8f801b8cb9cf38a85655b5a414a3895358b9fd2155b413781,Ich hatte bloss zwei Szenen zu drehen.,male,49.74155807495117,17.20684814453125,160.65077209472656,38.709503173828125,2.356902356902357,ɪtʃ  blɔs    .,0.8976816534996033,11.640841484069824,2.0687074661254883,slightly high pitch,quite slowly,slightly clear,quite roomy sounding,quite monotone,slightly noisy,bad speech quality,Average
Ostschweiz_9e4b2e9f135aa4777570d4cc3108e63573f5ae00d047485ed18545561259b37a,a677eda9-7709-4c9d-8656-e7b665140f3b,Ostschweiz,9e4b2e9f135aa4777570d4cc3108e63573f5ae00d047485ed18545561259b37a,Sitzungsgelder werden auch nicht der Teurung angepasst.,male,23.315120697021484,17.44449234008789,146.7697296142578,35.62358093261719,5.026455026455027, wɜ˞dʌn ɔtʃ  dɜ˞  .,0.9432606101036072,16.844757080078125,2.283482074737549,slightly high pitch,moderate speed,quite noisy,quite roomy sounding,quite monotone,almost no noise,slightly bad speech quality,Average
Innerschweiz_edc6b3f75b2a0f8465220aadd50c73a438ac0b62c59f4cf3c35c35eca6a414fb,acf67674-c912-42c0-ba3c-f85e2db965ac,Innerschweiz,edc6b3f75b2a0f8465220aadd50c73a438ac0b62c59f4cf3c35c35eca6a414fb,Auch Noah bleibt hoch im Kurs.,male,38.27994155883789,24.07484436035156,149.06375122070312,48.58053588867188,4.62962962962963,ɔtʃ noʊʌ  hɑk ɪm .,0.9942741990089417,29.496368408203125,3.692559480667114,slightly high pitch,slightly slowly,moderate ambient sound,slightly roomy sounding,quite monotone,very clear,great speech quality,Good
Innerschweiz_eef21c41f601ebf5669183efea0cd16d5ab07658f4b7f86b1ad798fafffbc515,acf67674-c912-42c0-ba3c-f85e2db965ac,Innerschweiz,eef21c41f601ebf5669183efea0cd16d5ab07658f4b7f86b1ad798fafffbc515,Aber jetzt bin ich überglücklich.,male,53.14765930175781,59.70562744140625,172.21031188964844,38.9092025756836,4.62962962962963,eɪbɜ˞  bɪn ɪtʃ .,0.9950460195541382,23.069660186767575,3.5801053047180176,slightly high pitch,slightly slowly,slightly clear,very confined sounding,quite monotone,almost no noise,great speech quality,Good
Innerschweiz_3dbf17ad654cebe79a3560a922a04ad10f1880083660d854e982e10c26e15cb2,acf67674-c912-42c0-ba3c-f85e2db965ac,Innerschweiz,3dbf17ad654cebe79a3560a922a04ad10f1880083660d854e982e10c26e15cb2,Das Anliegen wird nicht umgesetzt.,male,46.70427703857422,53.41895294189453,211.4475555419922,84.85079956054688,2.469135802469136,dæs    .,0.9802120923995972,25.73056030273437,3.1396327018737797,slightly high pitch,quite slowly,moderate ambient sound,very confined sounding,slightly monotone,very clear,moderate speech quality,Average
Innerschweiz_4135a8bf6982d72002bd407843732d8aa302984fd30a02ca247da6189a4cf596,acf67674-c912-42c0-ba3c-f85e2db965ac,Innerschweiz,4135a8bf6982d72002bd407843732d8aa302984fd30a02ca247da6189a4cf596,Haben Sie keine Gründe zu hören bekommen?,male,55.06245040893555,27.548526763916016,122.54623413085938,32.17913818359375,2.4271844660194173, si     ?,0.9926002025604248,22.445091247558597,2.87931227684021,slightly high pitch,quite slowly,slightly clear,slightly roomy sounding,very monotone,almost no noise,moderate speech quality,Average
Innerschweiz_57728cc1728807a8f0e38534f045aa052292ec52983ef9ea000d984edf981660,acf67674-c912-42c0-ba3c-f85e2db965ac,Innerschweiz,57728cc1728807a8f0e38534f045aa052292ec52983ef9ea000d984edf981660,Ich war schon immer ein Beauty-Fan.,male,44.22615051269531,38.154815673828125,164.14869689941406,37.63132095336914,8.333333333333332,ɪtʃ wɔɹ ʃɑn  aɪn bjuti-fæn.,0.986184060573578,26.9709587097168,3.0098674297332764,slightly high pitch,quite fast,moderate ambient sound,slightly confined sounding,quite monotone,very clear,moderate speech quality,Average
Wallis_0f8ea1490f9a9ca3e2ae6eeb89aa81037f02ba7da1219805a39013130eb0385b,fb1b67be-8d8f-47bb-b15c-ee1138f0d4ac,Wallis,0f8ea1490f9a9ca3e2ae6eeb89aa81037f02ba7da1219805a39013130eb0385b,"Diskutiert wurde auch, ob nicht eine einwohnerrätliche Begleitgruppe sinnvoll gewesen wäre.",female,43.26617431640625,30.347824096679688,190.0597686767578,23.57333374023437,1.9936204146730463,"  ɔtʃ,        .",0.9707943797111512,14.398191452026367,2.1931605339050293,slightly low pitch,quite slowly,moderate ambient sound,moderate reverberation,very monotone,slightly noisy,slightly bad speech quality,Average
Wallis_0ff2cda81e848ccc6ddff6ec0f39783dd7d27a2e12d19832a119b5ee037787b8,fb1b67be-8d8f-47bb-b15c-ee1138f0d4ac,Wallis,0ff2cda81e848ccc6ddff6ec0f39783dd7d27a2e12d19832a119b5ee037787b8,In Wettingen bestehen mit unseren grossen Betrieben bereits abgeschlossene Verträge oder Vereinbarungen.,female,36.33164978027344,30.45760726928711,192.72808837890625,32.84033203125,4.061078622482132,ɪn   ɛmaɪti       oʊdɜ˞ .,0.9832166433334352,17.311580657958984,2.573059320449829,slightly low pitch,slightly slowly,slightly noisy,moderate reverberation,very monotone,almost no noise,slightly bad speech quality,Average
Wallis_10347ef4e0677b9db120cbdae31f5f75cca02a0f674f59de02e632370d92a36e,fb1b67be-8d8f-47bb-b15c-ee1138f0d4ac,Wallis,10347ef4e0677b9db120cbdae31f5f75cca02a0f674f59de02e632370d92a36e,"Davon wurden ca. 12 Massnahmen umgesetzt, primär Mehreinnahmen durch Gebührenerhöhungen.",female,46.13058853149414,30.120325088500977,196.61892700195312,23.233413696289062,2.748842592592593,"  kʌ.   ,   dɜ˞tʃ .",0.9892070293426514,24.969541549682617,3.359694004058838,slightly low pitch,quite slowly,moderate ambient sound,moderate reverberation,very monotone,almost no noise,great speech quality,Average
Wallis_118c29146b94cc658a1152939116d9d3f24f03986e50316a8d4a05b89818c54a,fb1b67be-8d8f-47bb-b15c-ee1138f0d4ac,Wallis,118c29146b94cc658a1152939116d9d3f24f03986e50316a8d4a05b89818c54a,An den meisten Arbeitsstellen sind es 3 Tage.,female,45.34139251708984,39.24680709838867,177.50274658203125,48.43583679199219,5.675029868578256,æn dɛn   sɪnd ɛs  .,0.9927829504013062,23.56782913208008,3.3937864303588867,slightly low pitch,moderate speed,moderate ambient sound,slightly confined sounding,quite monotone,almost no noise,great speech quality,Average
Wallis_2240d8b42c92bc6879a58a22e7332d327f2501279ab054e9c4fa0a026daa8294,fb1b67be-8d8f-47bb-b15c-ee1138f0d4ac,Wallis,2240d8b42c92bc6879a58a22e7332d327f2501279ab054e9c4fa0a026daa8294,"Die Transparenz wurde erhöht, das befinden wir als positiv.",female,33.9810791015625,42.0214958190918,183.1021728515625,48.04988479614258,3.5903250188964475,"daɪ   , dæs   ælz .",0.9798756837844848,23.01344108581543,2.716093063354492,slightly low pitch,slightly slowly,slightly noisy,slightly confined sounding,quite monotone,almost no noise,moderate speech quality,Average
Ostschweiz_0183e8f886ac7ac3b2c4a9f9ffe8d831cb7a2071c441c85a37107a46534009d1,684dd9cf-2844-407b-9a7f-12e7b559773f,Ostschweiz,0183e8f886ac7ac3b2c4a9f9ffe8d831cb7a2071c441c85a37107a46534009d1,Es ist inline mit dem Legislaturprogramm.,female,30.124845504760746,18.05403709411621,139.227294921875,47.43351364135742,3.8051750380517504,ɛs  ɪnlaɪn ɛmaɪti  .,0.9884710311889648,24.38256454467773,3.751107454299927,very low pitch,slightly slowly,slightly noisy,quite roomy sounding,quite monotone,almost no noise,great speech quality,Good
Ostschweiz_65fbcb36fa4d9577e7be4b78cc31f550d36f3fa73362ba6451d2e764e133e63e,684dd9cf-2844-407b-9a7f-12e7b559773f,Ostschweiz,65fbcb36fa4d9577e7be4b78cc31f550d36f3fa73362ba6451d2e764e133e63e,Nur wenige können den erlernten Beruf an den Nagel hängen.,female,53.748809814453125,24.61097526550293,171.54638671875,39.94579315185547,5.769230769230769,nʊɹ   dɛn   æn dɛn neɪɡʌl .,0.981541872024536,27.863933563232425,3.9039418697357178,very low pitch,moderate speed,slightly clear,slightly roomy sounding,quite monotone,very clear,wonderful speech quality,Good
Ostschweiz_79b4eb2a08165d9222cc8904e26051c4125753f8109bcd1a5197c6a13e527ee0,684dd9cf-2844-407b-9a7f-12e7b559773f,Ostschweiz,79b4eb2a08165d9222cc8904e26051c4125753f8109bcd1a5197c6a13e527ee0,Für die SP hingegen geht der Pranger zu weit.,female,61.37410736083984,22.79633903503418,176.34666442871094,30.99670791625977,4.938271604938271, daɪ    dɜ˞ pɹeɪndʒɜ˞  .,0.9648206233978271,25.085805892944336,3.855678081512451,very low pitch,moderate speed,quite clear,slightly roomy sounding,very monotone,very clear,wonderful speech quality,Good
Ostschweiz_827be96962c4e2880913ca85b5b25e0a9bdcb387e6d9e8ed248abb95fce6ea9c,684dd9cf-2844-407b-9a7f-12e7b559773f,Ostschweiz,827be96962c4e2880913ca85b5b25e0a9bdcb387e6d9e8ed248abb95fce6ea9c,Wofür will man den Oldtimer nutzen?,female,54.337623596191406,17.790969848632812,180.45730590820312,56.48097610473633,3.472222222222222, wɪl mæn dɛn  ?,0.9882360100746156,20.6688175201416,3.566607713699341,very low pitch,slightly slowly,slightly clear,quite roomy sounding,quite monotone,almost no noise,great speech quality,Good
Ostschweiz_9cc84fa87add01b6563786bba8d3b9063b7b9248539668d826a4388623127740,684dd9cf-2844-407b-9a7f-12e7b559773f,Ostschweiz,9cc84fa87add01b6563786bba8d3b9063b7b9248539668d826a4388623127740,Die beiden Astronauten reden mit ihm wie mit einem Menschen.,female,51.14563751220703,19.650293350219727,164.0294647216797,45.15238952636719,4.451566951566952,daɪ    ɛmaɪti   ɛmaɪti  .,0.9798250794410706,26.234643936157227,3.5847342014312744,very low pitch,slightly slowly,slightly clear,quite roomy sounding,quite monotone,very clear,great speech quality,Good
Basel_008077ba3cfc0ca771da9256bc2ef4ac2ae133713ac346f0e7c4dc5eaaad74f0,1cd99b41-8298-4180-aec6-bb65039c9ed7,Basel,008077ba3cfc0ca771da9256bc2ef4ac2ae133713ac346f0e7c4dc5eaaad74f0,"Fest steht, dass solche Fehler systembedingt immer vorkommen können.",male,42.334510803222656,59.500762939453125,101.76631927490234,20.603740692138672,3.689236111111112,"fɛst , dæs      .",0.975071132183075,18.388538360595703,2.523848056793213,very low pitch,slightly slowly,moderate ambient sound,very confined sounding,very monotone,almost no noise,slightly bad speech quality,Average
Basel_037ab09e00ad1bca7bc454d2808544251edf8b798fea4bcead8632fd21be32b8,1cd99b41-8298-4180-aec6-bb65039c9ed7,Basel,037ab09e00ad1bca7bc454d2808544251edf8b798fea4bcead8632fd21be32b8,Soziallastenanteil von Fr. 2'450.00.,male,68.30970001220703,58.65757369995117,100.20272827148438,5.967099189758301,2.2956841138659323, vɔn . '..,0.9756191968917848,22.21377944946289,3.2484819889068604,very low pitch,quite slowly,very clear,very confined sounding,very monotone,almost no noise,great speech quality,Average
Basel_075148108d8493a356074efea3ea198ba93b09c4f6d2302115eb3cc828c075a9,1cd99b41-8298-4180-aec6-bb65039c9ed7,Basel,075148108d8493a356074efea3ea198ba93b09c4f6d2302115eb3cc828c075a9,Es ist wenig innovativ und nicht zukunftsorientiert in der heutigen Zeit.,male,41.97456741333008,41.21081161499024,96.97329711914062,8.69626522064209,6.265664160401002,ɛs  wɛnɪɡ  ʌnd   ɪn dɜ˞  zaɪt.,0.9698909521102904,19.65289878845215,2.302001714706421,very low pitch,slightly fast,moderate ambient sound,slightly confined sounding,very monotone,almost no noise,slightly bad speech quality,Average
Basel_09d42ac60e4db02e47bb5a58967b9207e95f35c8937076a8e5ec09e72074c644,1cd99b41-8298-4180-aec6-bb65039c9ed7,Basel,09d42ac60e4db02e47bb5a58967b9207e95f35c8937076a8e5ec09e72074c644,Ich arbeite sehr oft mit diesen Werten.,male,44.73654556274414,28.085113525390625,92.26708221435548,4.921169757843018,8.148148148148147,ɪtʃ  sɛɹ ɔft ɛmaɪti  .,0.9473466873168944,14.876795768737791,2.3321542739868164,very low pitch,quite fast,moderate ambient sound,slightly roomy sounding,very monotone,slightly noisy,slightly bad speech quality,Average
Basel_0a0ea869b651486c0c11d1e81eb9626e01de0984c3c8c8aea9649a1a9c711af9,1cd99b41-8298-4180-aec6-bb65039c9ed7,Basel,0a0ea869b651486c0c11d1e81eb9626e01de0984c3c8c8aea9649a1a9c711af9,"Das ist auch die Praxis, die bisher angewendet wurde.",male,53.77190399169922,59.773223876953125,97.35128021240234,4.6257004737854,9.63718820861678,"dæs  ɔtʃ daɪ pɹæksɪs, daɪ bɪʃɜ˞  .",0.9714638590812684,22.391963958740234,2.8274965286254883,very low pitch,very fast,slightly clear,very confined sounding,very monotone,almost no noise,moderate speech quality,Average
Graubünden_44d0a603164ba57db3a18519a3aa49e5b4a7d15c9a581edbbc1c4b0052e36a82,aece75d7-5d2b-47a4-9f87-24962dfd2e38,Graubünden,44d0a603164ba57db3a18519a3aa49e5b4a7d15c9a581edbbc1c4b0052e36a82,Sie sei sehr beeindruckt gewesen von ihm.,female,45.995697021484375,53.37959289550781,219.3225555419922,88.1529769897461,4.29553264604811,si  sɛɹ   vɔn .,0.9923650026321412,24.569562911987305,3.669265985488892,very high pitch,slightly slowly,moderate ambient sound,very confined sounding,slightly monotone,almost no noise,great speech quality,Good
Graubünden_560d2dc096e08db1e48b593a58ac049e1770b72e634f109c0597cba98eb2ed1e,aece75d7-5d2b-47a4-9f87-24962dfd2e38,Graubünden,560d2dc096e08db1e48b593a58ac049e1770b72e634f109c0597cba98eb2ed1e,Mehr als 520 starben bei der Überfahrt.,female,59.49254608154297,58.43815612792969,196.9917449951172,41.689903259277344,4.535147392290249,mɛɹ ælz    dɜ˞ .,0.9948280453681946,20.61747360229492,3.683967113494873,very high pitch,slightly slowly,quite clear,very confined sounding,quite monotone,almost no noise,great speech quality,Good
Graubünden_5c7b475f738e924c2d534ac989a79addf21f37c525287a60e29c73b7d4394c92,aece75d7-5d2b-47a4-9f87-24962dfd2e38,Graubünden,5c7b475f738e924c2d534ac989a79addf21f37c525287a60e29c73b7d4394c92,Vielleicht war Malcolm Young nie wirklich da.,female,55.3819580078125,48.85442733764648,185.2989501953125,52.75576019287109,5.3240740740740735, wɔɹ mælkʌm jʌŋ ni  dɑ.,0.9804056882858276,24.180923461914062,3.839597463607788,very high pitch,moderate speed,slightly clear,quite confined sounding,quite monotone,almost no noise,wonderful speech quality,Good
Graubünden_68f6529f8a918f160b3763c6e9cf150a92e150059ee37c358c21836c0a31566e,aece75d7-5d2b-47a4-9f87-24962dfd2e38,Graubünden,68f6529f8a918f160b3763c6e9cf150a92e150059ee37c358c21836c0a31566e,Ich habe eine spirituelle Reise zu mir selbst gemacht.,female,55.64609909057617,52.11777877807617,159.79466247558594,74.5179443359375,4.587155963302752,ɪtʃ    ɹis  mɪɹ  .,0.9972819089889526,25.50642204284668,3.622191190719605,very high pitch,slightly slowly,slightly clear,very confined sounding,slightly monotone,very clear,great speech quality,Good
Graubünden_713edefe010c7d62154054f1e19327f2a282a8955a0afe5218cb6b4cffa61c56,aece75d7-5d2b-47a4-9f87-24962dfd2e38,Graubünden,713edefe010c7d62154054f1e19327f2a282a8955a0afe5218cb6b4cffa61c56,Sie konnten sie nicht mehr retten.,female,37.53418350219727,59.41484069824219,275.2041320800781,101.8437957763672,4.87987987987988,si  si  mɛɹ .,0.990020513534546,28.030044555664062,3.6256778240203857,very high pitch,moderate speed,moderate ambient sound,very confined sounding,moderate intonation,very clear,great speech quality,Good
Innerschweiz_dd63921912418ae607fbc459c5b7067fcb112ffe69e8b364dfb93baa3f5a75c5,5184dba3-c5e1-4570-ba26-62176e8c8dcc,Innerschweiz,dd63921912418ae607fbc459c5b7067fcb112ffe69e8b364dfb93baa3f5a75c5,"Somit wird nicht nur die Ausgaben-, sondern auch die Einnahmenseite automatisiert.",female,48.24944686889648,59.79533004760742,162.95223999023438,34.501739501953125,3.654970760233918,"   nʊɹ daɪ -,  ɔtʃ daɪ  .",0.9984925985336304,26.674659729003903,3.633945941925049,very low pitch,slightly slowly,slightly clear,very confined sounding,very monotone,very clear,great speech quality,Good
Innerschweiz_ddb9d7523eba9f9239c7c69d5e9fd4035126d3818476cf4779e074566ad67a44,5184dba3-c5e1-4570-ba26-62176e8c8dcc,Innerschweiz,ddb9d7523eba9f9239c7c69d5e9fd4035126d3818476cf4779e074566ad67a44,Geld werfen die Plattformen aber noch nicht ab.,female,43.387969970703125,58.0493049621582,154.69354248046875,26.83016395568848,3.6764705882352944,  daɪ  eɪbɜ˞   æb.,0.9960315823554992,26.438312530517575,3.768864631652832,very low pitch,slightly slowly,moderate ambient sound,very confined sounding,very monotone,very clear,great speech quality,Good
Innerschweiz_f63b6ddb1a92a10a6b4e040341f5a481932fb1529093bbebc80d6b722dca2fed,5184dba3-c5e1-4570-ba26-62176e8c8dcc,Innerschweiz,f63b6ddb1a92a10a6b4e040341f5a481932fb1529093bbebc80d6b722dca2fed,Das Unternehmen sei heute ein wichtiger Marktplatz für Mode und Kleider.,female,50.29402160644531,38.485931396484375,161.453125,28.19295883178711,3.92156862745098,dæs    aɪn    moʊd ʌnd .,0.991296887397766,22.17032241821289,3.5413739681243896,very low pitch,slightly slowly,slightly clear,slightly confined sounding,very monotone,almost no noise,great speech quality,Good
Innerschweiz_faf642c22e00b3b8d0317e16ec44c5cb455d3b9953a99b4c2e1f4b3a26fe072d,5184dba3-c5e1-4570-ba26-62176e8c8dcc,Innerschweiz,faf642c22e00b3b8d0317e16ec44c5cb455d3b9953a99b4c2e1f4b3a26fe072d,Die Rede ist von Weltraum-Tankstellen.,female,62.2808952331543,33.2580451965332,150.97216796875,30.923925399780277,3.08641975308642,daɪ   vɔn -.,0.9921405911445618,24.1362419128418,3.6458444595336914,very low pitch,quite slowly,quite clear,moderate reverberation,very monotone,almost no noise,great speech quality,Good
Innerschweiz_6042528a97fd25198c7baece19d9bca06189a59d1e2d34d51bfad2906054cc4d,5184dba3-c5e1-4570-ba26-62176e8c8dcc,Innerschweiz,6042528a97fd25198c7baece19d9bca06189a59d1e2d34d51bfad2906054cc4d,Das Wort geht an die Fraktion.,female,61.83779144287109,59.5387077331543,154.00399780273438,32.84541320800781,3.775620280474649,dæs   æn daɪ .,0.9770082831382751,14.197760581970217,2.333364963531494,very low pitch,slightly slowly,quite clear,very confined sounding,very monotone,slightly noisy,slightly bad speech quality,Average
Basel_9a4d9e3f67159bd124f9850d10cf5517782eb57bbb32f6d9592b6feed5eb5aa4,fd72db57-c291-43e6-840e-92e06f83ae56,Basel,9a4d9e3f67159bd124f9850d10cf5517782eb57bbb32f6d9592b6feed5eb5aa4,Die chinesischen Behörden zeigen für diese Art von Zynismus null Verständnis.,male,43.63533401489258,13.010723114013672,99.92420959472656,26.62156867980957,3.6507936507936503,daɪ      ɑɹt vɔn  nʌl .,0.9552483558654784,10.54307746887207,2.477428436279297,very low pitch,slightly slowly,moderate ambient sound,quite roomy sounding,very monotone,slightly noisy,slightly bad speech quality,Average
