gen_id,ref_id,dialect_region,gen_text,gen_phoneme,gen_dialect,ref_text,sentence_id,speaker_id,gender,age,token_count
3_Innerschweiz,3,Innerschweiz,"Die Menschen, die größere Abgase haben, sind von Anwohnern und über soziale Medien eingegangen.",d iː m ɛ n ts j oː k r uː y ts ə d iː ɛ t d ɛ s ɪ t iː b iː s iː k ə t f uː ɛ v eː ɡ ə n ə r ʊ m d uː b ʊ r z iː ts j oː ə m eː d iː iː ɡ oː m ə,Basel,Diese müssen sie an grössere abgeben. Die Hinweise seien von Anwohnern und über soziale Medien eingegangen.,ff7d08ad3a21f149b7ce954a35c916ca4b629d67fec434769f86fcaf93c5b1ab,acf67674-c912-42c0-ba3c-f85e2db965ac,male,thirties,18
3_Graubünden,3,Graubünden,Der Mönzi an größere Abgeh. Die Wies sind voranwohner und über soziale Media eingegange.,d iː m y ə ə n ts iː aɪ m ɡ r uː s r iː ɛ p ɡ iː t iː v iː s z ɪ t n f uː ɑː v ʊ m ʊ uː r ʊ n t ʊ b ʊ z u k ts j l ə m eː d ə iː ɡ ɔ ɡ ə,Basel,Diese müssen sie an grössere abgeben. Die Hinweise seien von Anwohnern und über soziale Medien eingegangen.,ff7d08ad3a21f149b7ce954a35c916ca4b629d67fec434769f86fcaf93c5b1ab,6516567b-0d9b-4853-880c-d5f0327dd384,male,fourties,18
3_Bern,3,Bern,Die Messe der Akkuserie abgab. Die Wiese siegte vor Abwohnern und über soziale Medien Eingang.,d iː m iː s ɪ t eː r a ɡ r oː s ə r iː aʊ p ɡ a t eː l v iː s ə z iː t n oː f ɑː v oː n r ʊ n t b u r s oː ts j ɑː m ə m eː t iː iː ɡ ɔ n n ə,Basel,Diese müssen sie an grössere abgeben. Die Hinweise seien von Anwohnern und über soziale Medien eingegangen.,ff7d08ad3a21f149b7ce954a35c916ca4b629d67fec434769f86fcaf93c5b1ab,d2dee463-0eb9-47fa-b739-f1dccd8638f9,male,twenties,18
11_Zürich,11,Zürich,"Und da die hohen Lebenshaltungskosten treibend sind für die Schweiz trotzdem, möchte die Finanzlage anhand der Grenzen lachsamthaft würdigen.",ʊ n d oː d iː h ø x ɛ l æ b ə n ts aɪ t ɪ k s k oː ʃ t ɪ d r iː b ə s b ɪ l t f uː t ɪ ʃ m ɪ s d r oː s t eː n m a x t ɪ t f iː n aʊ m ts ɛ k ɛ ɔ ts uː d ə ɛ ts ɛ r l a k s ʊ k ɛ f t uː r d iː t ə,Basel,Und auch die hohen Lebenshaltungskosten trüben das Bild von der Schweiz. Trotzdem möchte die Finanzlage anhand der Kennzahlen gesamthaft würdigen.,1f4672c899346133ecfc8b73b3bda809447810a6427fcf74e0002f6fbf30dc42,ce8839ae-3b20-491c-8c33-cef08b4def6e,male,sixties,22
11_Innerschweiz,11,Innerschweiz,Und auch die hohen Lebenshaltungskosten drüber spielen für die Schweiz. Trotzdem möchte die Finanzlage anhand der Geschenkzahlen gesamthaft würdigen.,ʊ n d ɑː d iː h oː x ə l ɑː p b ə n s h aʊ d ɪ p s ɛ ç t ə d r y b ə ts b iː l t f uː d iː ʃ v iː ts d r oː t ə m ɛ x t iː f iː n ɔ m ə n l ɑː ʁ ɔ h n a d f ɛ d ə p ɛ n ts aʊ l ɔ k z ɔ m k aʊ f t v y t t ɪ ɡ ə,Basel,Und auch die hohen Lebenshaltungskosten trüben das Bild von der Schweiz. Trotzdem möchte die Finanzlage anhand der Kennzahlen gesamthaft würdigen.,1f4672c899346133ecfc8b73b3bda809447810a6427fcf74e0002f6fbf30dc42,005039b8-898f-48d8-b7cc-8a16bd1055c8,female,fourties,22
11_Graubünden,11,Graubünden,"Und auch die hohen Lebenshaltungskosten drüben des Bildes der Schweiz, trotzdem möchte die Finanzlage eine Hand, die den Kennzahler gesamthaft würdigen.",ʊ n d aʊ d iː l ɛ p ə n s h ɑː t ɪ k s k oː f t d r ø r a b ə n p iː l ts uː d ʃ v iː t r ɔ s t ɪ m r f d iː t f i n ɑː m ts l a a k r a h aʊ t v ʊ n k eː n ts ɑː m a k z a k ɛ f t y r d iː ɡ ɜ,Basel,Und auch die hohen Lebenshaltungskosten trüben das Bild von der Schweiz. Trotzdem möchte die Finanzlage anhand der Kennzahlen gesamthaft würdigen.,1f4672c899346133ecfc8b73b3bda809447810a6427fcf74e0002f6fbf30dc42,031b0a74-5bdd-47e7-b8b7-9bb58d0e8c72,female,twenties,22
11_Wallis,11,Wallis,Und auch die hohen Lebenshaltungsgäste trieben uns still von der Schweiz. Trotzdem wählt die Finanzlokalhauf von der Kanzlerin zum Toftwürdigen.,ʊ n aɪ d iː h oː h oː l ɑː s h a l t ɪ k s f a l ʃ t ə t r iː b ʊ n s t ɪ f ɔ d ʃ v iː ts d r oː t s t ɛ v ɛ l f d iː f iː n ɑː n s l aʊ x aʊ h s f ɔ m aʊ k a n ts ɔ l ə ts ɔ m t aʊ f t v uː r d iː k,Basel,Und auch die hohen Lebenshaltungskosten trüben das Bild von der Schweiz. Trotzdem möchte die Finanzlage anhand der Kennzahlen gesamthaft würdigen.,1f4672c899346133ecfc8b73b3bda809447810a6427fcf74e0002f6fbf30dc42,50e4a935-c887-4c38-aff2-6286aab725d1,female,twenties,22
11_Ostschweiz,11,Ostschweiz,Und auch die hohe Lebenshaltungskosten treiben zu viel vor der Schweiz. Trotzdem möchte die Finanzlage Anhang vor der Kennzahl der Gesamthaft würdigen.,ɪ d aʊ d iː h uː aɪ l ø b ə s h aʊ t ə s oː ʃ t ɪ t eː t ə ts p iː l f uː d iː ʃ iː ts k aɪ n s t ə m ø x t ɪ f iː n ɑː s l ɑː b a h a m v d iː k r ɛ n ts aɪ l ə z a m p f t v uː d iː t ə,Basel,Und auch die hohen Lebenshaltungskosten trüben das Bild von der Schweiz. Trotzdem möchte die Finanzlage anhand der Kennzahlen gesamthaft würdigen.,1f4672c899346133ecfc8b73b3bda809447810a6427fcf74e0002f6fbf30dc42,831d404d-b189-42b6-8120-073c1f8af73c,male,sixties,22
11_Basel,11,Basel,Und auch die hohe Lebenshaltungsgeschichte trete das Bild von der Schweiz. Trotzdem macht die Finanzlage eine Handvoll der Kennzahlen exakt dafür die.,l eː d iː h uː ə l b ə n s h ɛ n t ɪ k s k uː ʃ t ɪ d ɪ v uː b d ɪ ʃ b uː t f ə d iː ʃ iː d m ɪ s t ɪ m ɛ d iː uː f n ɛ s l ɛ ɾ h ɛ l t f ɔ d iː p ɔ ə ts j ɛ l ə p s ɛ l t k ɛ f f n uː t uː ʊ,Basel,Und auch die hohen Lebenshaltungskosten trüben das Bild von der Schweiz. Trotzdem möchte die Finanzlage anhand der Kennzahlen gesamthaft würdigen.,1f4672c899346133ecfc8b73b3bda809447810a6427fcf74e0002f6fbf30dc42,1cd99b41-8298-4180-aec6-bb65039c9ed7,male,twenties,22
11_Bern,11,Bern,"Wo die hohe Verwaltungskosten die Nürnbergs bilden für die Schweiz, trotzdem vermerkt die Finanzlage eine Handvoll Kennzahler, fremdhaft rürdiger.",ɪ t ə n h oː ə f ɛ b aʊ t ə s h ɛ t ə n ʃ t ʊ t ʊ s p ʊ t f ɪ t ɪ ʃ ɪ ts ɪ s t oː r n ts ɪ n ə n t f ə n t ə n ə n v aɪ n aɪ h t ts ɪ n k ʊ n ts ɪ eː n ə ts aɪ t ɛ l f t eː uː t ə n t uː,Basel,Und auch die hohen Lebenshaltungskosten trüben das Bild von der Schweiz. Trotzdem möchte die Finanzlage anhand der Kennzahlen gesamthaft würdigen.,1f4672c899346133ecfc8b73b3bda809447810a6427fcf74e0002f6fbf30dc42,ba118975-5963-4495-927a-a78d19dd98c1,male,fourties,22
14_Basel,14,Basel,Zumindest in der ersten Episode überwiegt der letzte Einfluss. Ihr wartet dieses unglaubliches Talent und in die endlose Inspiration nie vergessen.,s m y ŋ d ə ʃ t iː d ə ɛ ʃ s t t r eː b iː s o iː d ə b uː m iː d l e ʃ t r oː iː f l uː s ɛ v a t ə d iː s iː ɡ l aʊ p n ɔ x s t a l a t ɪ n t i n d iː a b t uː z iː n tʃ p i r ɔ ts j oː n ə n f ʊ ɡ a s ə,Basel,Zumindest in den ersten drei Episoden überwiegt letzterer Einfluss. Wir werden dein unglaubliches Talent und deine endlose Inspiration nie vergessen.,3aab9d766e783d5507dc87689357f6f557923f981d2f02b4d38a57914a2ced0a,e903f18d-7bbb-4fb6-aaa3-0f7d965027fb,male,twenties,22
14_Graubünden,14,Graubünden,Zumindest in den nächsten drei Episoden überwiegt letzter Einfluss. Wir werden dein unglaubliches Talent und deine endlose Inspiration nie vergessen.,ts uː m ɪ n d ə ʃ t eː n d ɛ ɾ m eː ʃ t d r aɪ eː p iː s oː t ə ɪ b uː r v iː k l oɪ t ə r ʌ iː f l uː s m h r v ɛ r d ə n d iː uː n ɡ l aʊ b l ɪ x s t a l eː m t ʊ n d iː n ɪ ɛ m k l oː s iː ɛ n ʃ p iː r a ts j oː n m eː f r k ts ə,Basel,Zumindest in den ersten drei Episoden überwiegt letzterer Einfluss. Wir werden dein unglaubliches Talent und deine endlose Inspiration nie vergessen.,3aab9d766e783d5507dc87689357f6f557923f981d2f02b4d38a57914a2ced0a,d2f85a8f-7c45-48e3-a804-0b192f7f8ad6,male,twenties,22
14_Zürich,14,Zürich,Zumindest in den ersten drei Episoden überwegt letzter Einfluss. Wir erwarten dein unglaubliches Talent und deine endlose Inspiration nie vergessen.,ts m h m ɪ ʃ d f ʃ ʌ t r p ə s æ t ɪ p ə r v ɪ k t m ʌ t ʃ t r ə iː f aɪ s m ɪ v ɑː t ə t z ɪ n p r ɑː m ɪ s t ɛ m ɑː n t w ɛ n t n iː b ɑː m p m eɪ s iː n ʃ p r ts oː n f r ɡ ɚ s ə,Bern,Zumindest in den ersten drei Episoden überwiegt letzterer Einfluss. Wir werden dein unglaubliches Talent und deine endlose Inspiration nie vergessen.,3aab9d766e783d5507dc87689357f6f557923f981d2f02b4d38a57914a2ced0a,9a9554dd-3ee4-4997-82e6-1d78e0ca3d7f,male,fourties,22
14_Ostschweiz,14,Ostschweiz,Zumindest die ersten drei Episoden über wirklichen Straffluss. Mir werde dieses unglaubliche Talent und die endlose Inspiration nie vergessen.,ts m ɪ n d ɚ ʃ iː d iː f ʃ ɪ d uː ɪ b iː z oː ɡ b oː v iː p n ə ʃ t iː f n uː s m eː v b ə d iː s uː n ɡ l ɑː b ɪ ç t a l ɛ n t ʊ n t ɪ d ɪ æ ɡ uː z iː n ʃ p i r a ts j oː n d f oː k ə s ə,Basel,Zumindest in den ersten drei Episoden überwiegt letzterer Einfluss. Wir werden dein unglaubliches Talent und deine endlose Inspiration nie vergessen.,3aab9d766e783d5507dc87689357f6f557923f981d2f02b4d38a57914a2ced0a,831d404d-b189-42b6-8120-073c1f8af73c,male,sixties,22
14_Bern,14,Bern,Der Mensch sieht die ersten drei Episoden im Beweg der letzten Einfluss. Mit Werte dieses unglaublichen Talents und in die Einflussinspiration nie vergessen.,ts uː m aɪ n ɡ ɪ ʃ iː d ə r ə ʃ uː ɛ b iː s ʊ iː t ʊ y p l v iː t ɔ e ʃ t uː l ə iː f m ɪ n s m uː d v a d ə n d iː s k ʊ m e n s t aʊ a t d iː y a b l ə n ɪ ʃ iː ʃ p iː d oː ts j oː m ɪ d iː ɔ f ʊ r ɡ ɔ s ʊ,Basel,Zumindest in den ersten drei Episoden überwiegt letzterer Einfluss. Wir werden dein unglaubliches Talent und deine endlose Inspiration nie vergessen.,3aab9d766e783d5507dc87689357f6f557923f981d2f02b4d38a57914a2ced0a,24f85b05-10f3-49f3-bfd0-273120e750cb,male,fourties,22
14_Wallis,14,Wallis,Zumindest in den ersten drei Episoden bewegt der letzte Reifluss. Wir werden dieses unglaubliche Talent und die Neandertalenten-Inspiration nie vergessen.,z m aɪ n n a ʃ i n a ʃ uː d r i a b iː z oː d ɔ b ɔ r v eː k a l ɛ t ʃ t r a iː f l uː s m ɪ r v ɑː v iː d iː z uː n v a l d y x s t a l a m p ʊ n t d iː n iː a l uː s ə ɪ n ʃ p i r a ts j oː n n iː ɾ f ɛ r ɡ a s ə,Basel,Zumindest in den ersten drei Episoden überwiegt letzterer Einfluss. Wir werden dein unglaubliches Talent und deine endlose Inspiration nie vergessen.,3aab9d766e783d5507dc87689357f6f557923f981d2f02b4d38a57914a2ced0a,50e4a935-c887-4c38-aff2-6286aab725d1,female,twenties,22
14_Innerschweiz,14,Innerschweiz,Zumindest in den ersten drei Episoden überwiegend hat die letzte eine Einflusssicht. Wir werden dein unglaubliches Talent und deine endlose Inspiration nie vergessen.,s m ɛ n d ɪ ʃ ə d eː eː r t ə t r ɛ p iː z oː t ə y b r b iː k ə t a l aɪ t ə r ɜ iː f l uː iː m ɪ v a t ə d ɪ s oː ɡ l aʊ b ʊ x s t a l a n t ʊ m d iː m iː a t l oː z ɪ ɪ n ʃ p i r a ts j oː n n iː f r ɡ a s ə,Basel,Zumindest in den ersten drei Episoden überwiegt letzterer Einfluss. Wir werden dein unglaubliches Talent und deine endlose Inspiration nie vergessen.,3aab9d766e783d5507dc87689357f6f557923f981d2f02b4d38a57914a2ced0a,005039b8-898f-48d8-b7cc-8a16bd1055c8,female,fourties,22
9_Innerschweiz,9,Innerschweiz,"Sie zeigen die beiden Entführten vor dem einen grossen, schwarzen Banner sitzend, obwohl bereits damals das Nicht-Erreichen der Vorgabe klar erwartet werden müsse.",z iː ts aɪ ɡ ə t d iː b aɪ d ə m f iː t ə f oː r d eː m n ɜ ɡ r oː s ə ʃ v ɔ r ts ʊ b ɔ m ə n ə z iː ə n k ʊ n t b ə r aɪ ts d ts uː m ɑː s n ɪ x d ə r aɪ x f oː d iː f n iː r ɡ l aʊ b k l ɔ r ɛ r v ɔ r t ə t v a r t ə n ɪ s t ə,Basel,"Sie zeigen die beiden Entführten vor einem grossen schwarzen Banner sitzend. Obwohl bereits dannzumal das ""Nichterreichen"" der Vorgaben klar erwartet werden musste.",de69bd12b304e8923568d078d45d04beca0dca5436a6f54de054ef1cce055ca4,5184dba3-c5e1-4570-ba26-62176e8c8dcc,female,twenties,26
9_Bern,9,Bern,"Sie zeigen die beiden Entführten vor einem grossen, schwarzen Banner sitzend, obwohl ihr bereits derzeit zum Annächstenreichen von der Vorgabe kommt.",z iː ts eː ə d iː b d ɛ n t f iː t ə f oː r m aɪ m ɜ ɡ r oː s ɪ ʃ v ts uː p oː ʊ ʃ z iː iː h ɛ f oː ə b uː r eː ts d ɔ ts uː m aʊ m ə ts uː r aɪ ɔ f oː t f ə ɛ f ɛ,Basel,"Sie zeigen die beiden Entführten vor einem grossen schwarzen Banner sitzend. Obwohl bereits dannzumal das ""Nichterreichen"" der Vorgaben klar erwartet werden musste.",de69bd12b304e8923568d078d45d04beca0dca5436a6f54de054ef1cce055ca4,d9b44aee-da3d-42c8-8ad1-d1029767f05a,male,fourties,26
9_Wallis,9,Wallis,"Eben die beiden entfierten vor einer großen schwarzen Bande sitzen. Ab Jules' Stern, als Mitterreich verhurgert, klar erwartet wurde.",ɛ r ɛ d iː b aɪ d ə aɪ n p iː r d f oː r m ɑː ɡ r oː ts ə ʃ p ɔ r ts ʌ oː n m ɛ r z iː ts ɪ n ɑː p uː l ʃ uː ɡ ɑː ʃ ʃ t a r h ɔ d s n iː t d ɛ r aɪ x ʊ t x uː r ɡ oː ɡ ə k n oː r ə r v oː r t ə t a t ə,Basel,"Sie zeigen die beiden Entführten vor einem grossen schwarzen Banner sitzend. Obwohl bereits dannzumal das ""Nichterreichen"" der Vorgaben klar erwartet werden musste.",de69bd12b304e8923568d078d45d04beca0dca5436a6f54de054ef1cce055ca4,0b890339-031a-43ef-bc2e-5e8b5ac5e613,female,thirties,26
9_Graubünden,9,Graubünden,"Sie zeigen die beiden Entführten vor einem grossen schwarzen Banner sitzend, obwohl bereits dann zumal das Niederreicher für Vorgaben klar erwartet werden muss.",z iː ts aɪ ɡ ə n d iː b aɪ d ə ɪ m f f y t ə f oː d n ɑː ɡ r oː s ə ʃ v a r ts ə b ɑː m ə ʃ z iː ts ə n d oː v oː l b ə r aɪ ts d ɑː n ts uː m ɔ s n iː p d ə r aɪ x ə f uː t f oː r d ɛ b ɑː k l ɑː r ɛ r v a r t ə t v ɛ d ə ɪ,Basel,"Sie zeigen die beiden Entführten vor einem grossen schwarzen Banner sitzend. Obwohl bereits dannzumal das ""Nichterreichen"" der Vorgaben klar erwartet werden musste.",de69bd12b304e8923568d078d45d04beca0dca5436a6f54de054ef1cce055ca4,c4f6bcdf-fc02-4fe8-9277-0701cfffebab,female,teens,26
9_Basel,9,Basel,"Sie schämte beide entfierte vom allgroßen schwarzen Banner sitzend, obwohl bereits dann zumal das nicht der Reiche von der Vorgabe klar erwartet werde.",z iː ʃ a n ɡ ə b a l t ə a n t f iː oː t eː f oː m ɜ ɛ k m uː s ɪ ʃ v ɛ ts ɪ b aɪ m ɛ z uː ts ə ɛ b v oː l d ə l aɪ d ɛ n ts iː m oː l d oː s y t ɪ r a l f ə f oː d ɪ f b aɪ b ə k n ɛ ɛ v ɛ t ɪ t v ɛ d ə,Basel,"Sie zeigen die beiden Entführten vor einem grossen schwarzen Banner sitzend. Obwohl bereits dannzumal das ""Nichterreichen"" der Vorgaben klar erwartet werden musste.",de69bd12b304e8923568d078d45d04beca0dca5436a6f54de054ef1cce055ca4,12fb73be-cf60-4794-befb-381682ccda9a,female,twenties,26
9_Ostschweiz,9,Ostschweiz,"Sie zeigen die beiden Entführten von einem großen schwarzen Banner sitzen, obwohl bereits dann zumal das Nüchterreiche von der Vorgabe klar erwartet werden hätte.",z iː ts aɪ k ə d iː b aɪ t ə ɛ n t f y uː t ə f ɔ m ə l s ʃ v ɔ ts ɪ b ɑː n ɜ z iː ts ɪ oː b oː l b ɪ r aɪ ts d a n ts uː m oː l s n uː x t ɪ l aɪ ʃ ə n f uː ɾ d iː f oː ɡ ɛ b ə f l aʊ r ə v ɔ t iː d r ɡ ə h ɛ t,Basel,"Sie zeigen die beiden Entführten vor einem grossen schwarzen Banner sitzend. Obwohl bereits dannzumal das ""Nichterreichen"" der Vorgaben klar erwartet werden musste.",de69bd12b304e8923568d078d45d04beca0dca5436a6f54de054ef1cce055ca4,684dd9cf-2844-407b-9a7f-12e7b559773f,female,fourties,26
9_Zürich,9,Zürich,"Sie zeigen die beiden entführt, die vor einem grossen schwarzen Banner sitzen, obwohl bereits dann zumal es nicht reichen für die Vorgaben klaren Wörter werden müssen.",z iː ts aɪ ɡ ə n d iː b aɪ d ə ɛ n f iː r t ɪ f oː r m ə m a l ɡ r oː s ə ʃ v a r ts ə b ɔ n ʊ r z ɪ ə n t ʊ j uː b ə r aɪ d ɑː n ts uː m ɔ s n ɪ t ə r x ə f uː d iː f uː r ɡ aʊ b ə k l aʊ r ə v ɔ r t ə t v ɑː d ə m m y ts ə,Basel,"Sie zeigen die beiden Entführten vor einem grossen schwarzen Banner sitzend. Obwohl bereits dannzumal das ""Nichterreichen"" der Vorgaben klar erwartet werden musste.",de69bd12b304e8923568d078d45d04beca0dca5436a6f54de054ef1cce055ca4,ba826a45-33f8-47ef-9516-a66a201aac29,female,fifties,26
12_Ostschweiz,12,Ostschweiz,"Vielen Dank für das Votum vom Finanzkommissionspräsidenten, Fr. Schacki, und auch die hohen Lebenshaltungskosten tröpfelt das Bild von der Schweiz.",v iː r ə d ɑː t f ɪ s v d ɪ n ʊ n f iː l ɑː n s k ʊ m ɪ s j oː n s b s iː d n d ɛ h f oː ʃ ɛ ɾ ʃ a t iː ʊ n d aʊ d iː h oː ə l eɪ b ə s h aʊ t ə k s h oː ʃ t ɪ d ɛ k ə d ɛ ʃ p iː l ts uː d ɪ ʃ v iː,Basel,"Vielen Dank für das Votum des Finanzkommissionspräsidenten, François Chapuis. Und auch die hohen Lebenshaltungskosten trüben das Bild von der Schweiz.",29b7e920b76317845ca4c9bb8d144d02056a0a91df38d3db186a0a6608a2c963,831d404d-b189-42b6-8120-073c1f8af73c,male,sixties,23
12_Zürich,12,Zürich,"Vielen Dank für das Votum von Finanzkommissionspräsident François Chappi und auch dir, der Lebenshaltungskosten treibt das Bild der Schweiz.",f yː d ɜ d ɑː k f y ç t f oː t uː n f oː f ɪ ɾ l ɔ n s k ʊ n ts j oː n s p r ɛ z ɪ d a n t f r ɛ ts uː ʃ a p l iː iː ə n t aʊ uː l ɑː b ə n s h aʊ t ɪ k s ʊ ʃ t ə d r yː b ə s b ɪ l t f ʊ d ʃ v iː t,Basel,"Vielen Dank für das Votum des Finanzkommissionspräsidenten, François Chapuis. Und auch die hohen Lebenshaltungskosten trüben das Bild von der Schweiz.",29b7e920b76317845ca4c9bb8d144d02056a0a91df38d3db186a0a6608a2c963,ce8839ae-3b20-491c-8c33-cef08b4def6e,male,sixties,23
12_Bern,12,Bern,"Vielen Dank für die Vorbereitung von Finanzkommissionspräsident François Chappell und der gehörigen Lebenshaltungskräfte, die über das Bild für die Schweiz.",f ɛ ə ɡ ɛ f ʊ p ɪ f ɪ ɡ ə n ts ə n v aɪ n s k ɪ ə n ɛ s f oː s ə n p ɔ f ɛ ɪ ʃ ɛ l p ʊ n ɪ t d ɪ ə n h ø ɪ t ɛ ɡ aɪ l t ə ɛ l t ə n ɪ ʃ t uː oː b ɪ t uː ŋ ts d iː ɪ ʃ m ə n,Basel,"Vielen Dank für das Votum des Finanzkommissionspräsidenten, François Chapuis. Und auch die hohen Lebenshaltungskosten trüben das Bild von der Schweiz.",29b7e920b76317845ca4c9bb8d144d02056a0a91df38d3db186a0a6608a2c963,ba118975-5963-4495-927a-a78d19dd98c1,male,fourties,23
12_Basel,12,Basel,"Vielen Dank fürs Worten vom Finanzkommissionspräsidenten Fr. Schappi, da die hohe Lebenshaltungshöchsttätigen unterstehen verschwinden.",f uː d eː f uː s ə t uː f ɪ f d oː n s k ə n ɛ p ɪ s d ɪ ɾ t f ɪ ʃ yː ʃ oː p ə n d eː d ɪ n m h oː l aʊ b ə n s f æ t s ɪ ʃ t ɪ t ə n ə d ɪ s t ə n f ɛ r ɪ ʃ ə ts,Basel,"Vielen Dank für das Votum des Finanzkommissionspräsidenten, François Chapuis. Und auch die hohen Lebenshaltungskosten trüben das Bild von der Schweiz.",29b7e920b76317845ca4c9bb8d144d02056a0a91df38d3db186a0a6608a2c963,1cd99b41-8298-4180-aec6-bb65039c9ed7,male,twenties,23
12_Graubünden,12,Graubünden,Vielen Dank für das Worten des Finanzkommissionspräsidenten François Chapuis und auch die hohen Lebenshaltungskosten drüben ins Bild der Schweiz.,f iː l ɜ b ɛ r k f y r ts v oː ɡ f ɔ m f i n a n s k o m ɪ s j oː n s p r e z iː d ɛ n t f r ɑ̃ s a ʃ a p iː ʊ n d aʊ d eː h oː ɛ ɾ l aɪ b ə n s h ɑː t ɪ k s k y ʃ t ə d r y b ə n s b ɪ l t f uː d ʃ v iː,Basel,"Vielen Dank für das Votum des Finanzkommissionspräsidenten, François Chapuis. Und auch die hohen Lebenshaltungskosten trüben das Bild von der Schweiz.",29b7e920b76317845ca4c9bb8d144d02056a0a91df38d3db186a0a6608a2c963,031b0a74-5bdd-47e7-b8b7-9bb58d0e8c72,female,twenties,23
12_Innerschweiz,12,Innerschweiz,Vielen Dank für das Votum des Finanzkommissionspräsidenten François Chappie und auch die hohen Lebenshaltungskosten drüber das Bild der Schweiz.,f ɪ r m ə d x f y r s v oː t ʊ f ʊ n f i n aʊ n s k ɔ m ɪ ts j oː n s p r e z iː d a n t f ɔ s oː ʃ ɛ p ə ʊ n d ɑː l d iː h ɪ x ə l ɑː p ə n s h aʊ t ɪ k s ɛ ç t ə t d r uː b ɪ s b eː ʊ t f ʊ d ɪ ʃ v iː,Basel,"Vielen Dank für das Votum des Finanzkommissionspräsidenten, François Chapuis. Und auch die hohen Lebenshaltungskosten trüben das Bild von der Schweiz.",29b7e920b76317845ca4c9bb8d144d02056a0a91df38d3db186a0a6608a2c963,005039b8-898f-48d8-b7cc-8a16bd1055c8,female,fourties,23
12_Wallis,12,Wallis,Ich bedanke mich für das Worten des Finanzkommissionspräsidenten von Herrn Schabli und bei dieser hoch lebenshaltigen Hochstadt trüben wir das Bild von der Schweiz.,h ɪ l ɑː d aʊ x f ɔ s ts v uː k ʊ n f ɔ n f i n ɑː m s k ɔ m ɪ s j oː n s p ɾ a z iː t a n t f oː n s oː ʃ n ɔ p l iː ʊ n d oɪ b ɪ h uː x ə l ɑː ɡ ə n s h ɔ l t ɪ f s uː ʃ t p r y ə n s b iː l f ɔ d ɛ ɾ ʃ m iː,Basel,"Vielen Dank für das Votum des Finanzkommissionspräsidenten, François Chapuis. Und auch die hohen Lebenshaltungskosten trüben das Bild von der Schweiz.",29b7e920b76317845ca4c9bb8d144d02056a0a91df38d3db186a0a6608a2c963,50e4a935-c887-4c38-aff2-6286aab725d1,female,twenties,23
